id,title,description,level,language,url
_WDDTxT6Ee24OxJKbpgSRQ,Applying Systems Engineering to the Design Process,"In this course, you will learn what a systems engineer does. Following the conceptual foundations from The Need for Systems Engineering, you will perform requirements analysis and functional analysis on engineering programs. You will learn how to perform a trade study using a methodical, quantitative approach that is universal in application. This course also covers preparing design reviews, focusing on coordinating the inputs of multiple engineering disciplines into a cohesive description of the design approach. 

This course can be taken for academic credit as part of CU Boulder’s Master of Engineering in Engineering Management (ME-EM) degree offered on the Coursera platform. The ME-EM is designed to help engineers, scientists, and technical professionals move into leadership and management roles in the engineering and technical sectors. With performance-based admissions and no application process, the ME-EM is ideal for individuals with a broad range of undergraduate education and/or professional experience. Learn more about the ME-EM program at https://www.coursera.org/degrees/me-engineering-management-boulder.",BEGINNER,English,https://www.coursera.org/learn/applying-systems-engineering-to-the-design-process
GVy8tIIKEeWXmQ4F86nmrw,Parallel programming,"With every smartphone and computer now boasting multiple processors, the use of functional ideas to facilitate parallel programming is becoming increasingly widespread. In this course, you'll learn the fundamentals of parallel programming, from task parallelism to data parallelism. In particular, you'll see how many familiar ideas from functional programming map perfectly to to the data parallel paradigm. We'll start the nuts and bolts how to effectively parallelize familiar collections operations, and we'll build up to parallel collections, a production-ready data parallel collections library available in the Scala standard library. Throughout, we'll apply these concepts through several hands-on examples that analyze real-world data, such as popular algorithms like k-means clustering.

Learning Outcomes. By the end of this course you will be able to:

- reason about task and data parallel programs,
- express common algorithms in a functional style and solve them in parallel,
- competently microbenchmark parallel code,
- write programs that effectively use parallel collections to achieve performance

Recommended background: You should have at least one year programming experience. Proficiency with Java or C# is ideal, but experience with other languages such as C/C++, Python, Javascript or Ruby is also sufficient. You should have some familiarity using the command line. This course is intended to be taken after Functional Program Design in Scala: https://www.coursera.org/learn/progfun2.",INTERMEDIATE,English,https://www.coursera.org/learn/scala-parallel-programming
bFi6thWUEeybERIFKl6bvQ,Data Visualization and Modeling in Python,"Put the keystone in your Python Data Science skills by becoming proficient with Data Visualization and Modeling. This course is suited for intermediate programmers, who have some experience with NumPy and Pandas, that want to expand their skills for any career in data science. Whether you come to data science through social sciences and Statistics, or from a programming background, this course will integrate the two perspectives and offer unique insights from each.

You’ll begin by becoming adept with matplotlib, an essential plotting library in Python that will enable you to discover and communicate insights about data effectively. You’ll progress to classification algorithms by creating a K-Nearest Neighbors (KNN) classifier, a foundational algorithm used in data science and machine learning. Finally, you will write Python programs that leverage your newfound data science skills based on inferential statistics, and be able to describe relationships between variables in your data.

By the end of the course, you’ll be able to quickly visualize a dataset, explore it for insights, determine relationships between data, and communicate it all with effective plots. In the last module of this course, you’ll produce a publication-quality figure based on data that you’ve prepared and cleaned yourself; the first artifact in your data science portfolio.

Throughout this course you’ll get plenty of hands-on experience through interactive programming assignments, live coding demos from data scientists, and analyzing the data behind important real-world problems (like carbon emissions, real estate prices, and infant mortality). Guided activities throughout each module will reinforce your proficiency with data science techniques and analytical approach as a data scientist.

Solidify your understanding of these critical data science concepts and begin your data science portfolio by mastering visualization and modeling. Start this integrative and transformative learning journey today!",INTERMEDIATE,English,https://www.coursera.org/learn/python-data-modeling
SHgbkubFEe2dBg70uMCUbw,Data Modeling in Power BI,"This course forms part of the Microsoft Power BI Analyst Professional Certificate. This Professional Certificate consists of a series of courses that offers a good starting point for a career in data analysis using Microsoft Power BI.

In this course, you'll learn how to use Power BI to create and maintain relationships in a data model and form a model using multiple Schemas. You'll explore the basics of DAX, Power BI's expression language, and add calculations to your model to create elements and analysis in Power BI. You'll discover how to configure the model to support Power BI features for insightful visualizations, analysis, and optimization. 

After completing this course you'll be able to:

●	Create and maintain relationships in a data model.  
●	Form a model using a Star Schema  
●	Write calculations DAX to create elements and analysis in Power BI 
●	Create calculated columns and measures in a model 
●	Perform useful time intelligence calculations in DAX 
●	Optimize performance in a Power BI model  

This is also a great way to prepare for the Microsoft PL-300 exam. By passing the PL-300 exam, you’ll earn the Microsoft Power BI Data Analyst certification.",BEGINNER,English,https://www.coursera.org/learn/data-modeling-in-power-bi
eq56zLlyEe-Xow4gBs9Frw,Managing Conflict,"Updated in May 2025.
 
This course now features Coursera Coach!
 
A smarter way to learn with interactive, real-time conversations that help you test your knowledge, challenge assumptions, and deepen your understanding as you progress through the course.

Conflict is inevitable in any workplace, but managing it effectively is a skill that can transform teams and organizations. In this course, you will learn practical techniques to identify, address, and resolve conflicts to create healthier and more productive work environments. You’ll develop key conflict-handling skills, explore resolution strategies, and gain insights into fostering a culture of accountability rather than blame.

Your learning journey begins with understanding how to identify a blame culture and steps to eliminate it permanently. From there, you’ll delve into essential conflict management skills and explore proven techniques for resolving workplace disagreements while maintaining professional relationships. The course also introduces the Thomas-Kilmann model, which highlights the five key methods for conflict resolution and when to use each approach.

Throughout the course, you’ll build the confidence to approach difficult situations calmly and effectively. By the end, you’ll have practical tools to navigate conflicts, strengthen team dynamics, and contribute to a healthier organizational culture.

This course is ideal for professionals at all levels who want to improve workplace relationships and resolve conflicts constructively. No prior experience is required, making it accessible to everyone. The course is perfect for managers, team leaders, and anyone working in collaborative environments.",BEGINNER,English,https://www.coursera.org/learn/packt-managing-conflict-1q6mf
cLwOyS8FEfCktQ6aMC1YcQ,Power BI: Data Modeling and Data Analysis,"This course is designed to provide a comprehensive foundation in Power BI, equipping learners with the skills to model, analyze, and visualize data efficiently. Participants will begin by exploring calculated columns and tables, understanding their use cases in data modeling and performance optimization.
The course progresses to advanced data modeling in Power BI, covering essential techniques like STAR schema design, model relationships, hierarchies, and role-playing dimensions to optimize data structures. Learners will gain expertise in DAX functions, including numerical calculations, measures, quick measures, and analytical queries, ensuring efficient data manipulation.
Additionally, this course covers Power BI Desktop features, enabling participants to create calculation groups, work with DAX query view, and improve performance by reducing granularity. Features like date-time formatting, advanced settings in model view, and restricting access to model data are explored to enhance analytical capabilities.
This course is structured into multiple modules, each featuring lessons and video lectures that provide both theoretical understanding and hands-on practice. Participants will engage with 3:00–4:00 hours of instructional content, reinforcing learning through graded and ungraded assignments, ensuring real-world applicability.
Whether you're preparing for Power BI certification or seeking to optimize business intelligence workflows, this course equips you with the essential skills to master data modeling, DAX, and visualization for effective analytics.

Module 1 - Optimizing Data Models and Performance with DAX in Power BI
Module 2 - Power BI Data Modeling: STAR Schema, DAX, and Advanced Modeling Techniques

The course is for the Data Managers, Data Analysts, Power BI Associates, and Power BI Experts",INTERMEDIATE,English,https://www.coursera.org/learn/power-bi-data-modeling-and-data-analysis
s6_Z4SBAEeWcQw5YiljpGw,Major Depression in the Population: A Public Health Approach,"Public Mental Health is the application of the principles of medicine and social science to prevent the occurrence of mental and behavioral disorders and to promote mental health of the population. This course illustrates the principles of public health applied to depressive disorder, including principles of epidemiology, transcultural psychiatry, health services research, and prevention. It is predicted that by 2020 depressive disorder will be the most important cause of disease burden in the entire world! Every human being suffers from feeling depressed at some point or other, but only about one fifth of the population will experience an episode of depressive disorder over the course of their lives. This course illuminates the public health approach to disease, and the particular complexities of applying this approach to mental disorders, using depression as the exemplar.",BEGINNER,English,https://www.coursera.org/learn/public-health-depression
fsvfrBGpEe-d6hIj26omoQ,Kubernetes Fundamentals,"Kubernetes is more than a buzzword; it is the core of modern cloud-native programming. This intense course will teach you the essentials of Kubernetes so you can confidently build, manage, and grow containerized applications. 

You'll begin by understanding how Kubernetes and containers function together, then progress to Kubernetes architecture, which includes master and node components. Learn how to deploy programs with pods, containers, and replica sets using YAML and imperative management techniques.  

Create your own Kubernetes environment with VirtualBox, Ubuntu VM, Minikube, and Kubectl. Visualize and monitor workloads using the Kubernetes Dashboard, and learn essential commands through real-time demos and case studies. 

Dive further into networking topics such as pod-to-pod, pod-to-service, ingress, and egress. You'll also learn about persistent storage volumes and how to control their lifecycle. Assignments and real-world tasks, such as developing a music streaming infrastructure with Kubernetes, make the learning experience truly practical. 

By the end of the Kubernetes certification course, you'll not only understand Kubernetes—you'll be ready to run production-grade workloads. 

Start your Kubernetes journey today—enroll now and become container-native ready.",BEGINNER,English,https://www.coursera.org/learn/certified-kubernetes-application-developer-kubernetes-fundamentals
S0fYRP2nEe-ehwr_ziEUiw,AI Fundamentals in Financial Services,"Artificial Intelligence (AI) is rapidly reshaping the financial services landscape. From fraud detection and algorithmic trading to customer service chatbots and credit scoring, AI is at the heart of a new era in finance. This course is designed to give you a clear, practical understanding of how AI works, what it enables, and how it’s transforming the way financial institutions operate.

Through real-world examples, case studies, and engaging learning activities, you’ll gain insights into the key technologies that make AI possible, including machine learning, deep learning, and natural language processing, and see how they are applied across core functions in banking, fintech, and asset management. You’ll also explore how data drives these systems, the different learning methods AI uses, and the implications for strategy, governance, and ethics.

Whether you’re a financial professional, policymaker, or simply curious about the future of finance, this course will equip you with the knowledge and confidence to engage in AI-related conversations and decision-making. No programming background is required, just an interest in how technology is shaping the future of financial services.

By the end of the course, you will be able to:

• Understand the foundational technologies that underpin Artificial Intelligence (AI), including Machine Learning, Natural Language Processing, and Deep Learning.
• Explore the central role of data in powering AI systems, and the key learning methods used to train them.
• Identify how AI is applied in financial services, including use cases such as fraud detection, credit scoring, customer service, and algorithmic trading.
• Critically evaluate the risks, limitations, and ethical challenges associated with deploying AI in financial services.

This course is the first in the AI in Financial Services: Foundations through Future Trends specialization. It provides the essential groundwork for understanding how AI works and why it matters in finance. After completing this course, we recommend continuing with 'Designing the Future of Finance' and 'Open Data and Intelligent Finance' courses to explore how AI intersects with Open Finance, embedded systems, and intelligent, ethical financial innovation.",BEGINNER,English,https://www.coursera.org/learn/ai-financial-services
FVFq7YWVEeqzpxI5q0qHcw,Building Web Applications in Django,"In this course, you will learn how Django communicates with a database through model objects. You will explore Object-Relational Mapping (ORM) for database access and how Django models implement this pattern.  We will review the Object-Oriented (OO) pattern in Python.  You will learn basic Structured Query Language (SQL) and database modeling, including one-to-many and many-to-many relationships and how they work in both the SQL and Django models. You will learn how to use the Django console and scripts to work with your application objects interactively.",INTERMEDIATE,English,https://www.coursera.org/learn/django-build-web-apps
nVhTomq5Ee-zXBID9Vp6zQ,Create a Dark Moody Atmospheric 2D Game with Unity and C#,"Delve into the world of 2D game development with this comprehensive course designed to teach you how to create a dark, atmospheric game using Unity and C#. You’ll begin by installing the Unity game engine and exploring its user interface. From understanding components and game files to mastering Unity's UI, these foundational lessons set the stage for a smooth development experience. As you progress, you’ll implement core mechanics like player movement, jumping, and more advanced actions such as dashing and wall jumping, using intuitive scripts and techniques.

Building on this foundation, the course introduces you to the visual elements that define the atmosphere of your game. You’ll learn to add and animate sprites, integrate lighting effects, and use Cinemachine for advanced camera controls. The Tile Map Editor will help you design intricate levels, while dynamic particle effects and soundscapes will enhance the game's immersion. Each lesson is crafted to ensure that you not only understand the mechanics but can also apply them creatively to craft a unique gaming experience.

Finally, the course focuses on the finishing touches that turn a good game into a great one. You’ll implement features like collectable items, custom menus, and sound effects that make the game engaging and interactive. Bug-fixing lessons ensure your game runs smoothly, and a final walkthrough shows you how to build and deploy your game, allowing you to share your creation with the world. Whether you're a beginner or looking to refine your skills, this course offers a complete journey from concept to finished product.

This course is ideal for beginner to intermediate game developers who are familiar with basic programming concepts and want to learn game development using Unity and C#. No prior experience in Unity is required, but a basic understanding of C# will be beneficial.",BEGINNER,English,https://www.coursera.org/learn/packt-create-a-dark-moody-atmospheric-2d-game-with-unity-and-c-2qqm9
Qp6UTcRiEeuomxKskoeqkw,How to Plan a Content Calendar using Trello,"Content creation and managing when it is created is key to business in the online world.  Finding tools to manage your content calendar will help to make the job much easier.  By the end of this project you will have a content creation calendar on Trello that makes it a breeze.

Note: This course works best for learners who are based in the North America region. We’re currently working on providing the same experience in other regions.",INTERMEDIATE,English,https://www.coursera.org/learn/how-plan-content-calendar-trello
-CXas9YJEeiCPwpF46-ztg,Professional Responsibility and Ethics for Accountants,"Accountants perform a wide variety of activities which include, but are not limited to, accounting, auditing, tax, management consulting, and financial management.  However, a professional accountant’s responsibility is not exclusively to satisfy the needs of an employer or professional services client.  One of the distinguishing characteristics of the accounting profession is its acceptance of the responsibility to act in the public interest. 

This course will introduce you to professional guidance that enables accountants to uphold the obligation to act in the public interest while meeting their professional responsibilities to employers and clients.  You will also learn foundational knowledge of the moral dimensions of business that are helpful for recognizing and interpreting the ethical issues embedded in situations you will encounter in your career.  Topics in the course include professional standards, values and norms, ethical theories, theories of a firm and business purpose, and corporate governance.",BEGINNER,English,https://www.coursera.org/learn/ethics
_wZep2IFEe6yuQ41HILERQ,Automated Report Generation with Generative AI,"In today's data-driven world, generating reports efficiently is a valuable skill for professionals across various industries. This course introduces beginners to the world of automated report generation using AI-powered tools and techniques. You will learn how to leverage the capabilities of artificial intelligence to streamline the reporting process, save time, and improve data accuracy. 

By the end of this course, you will not only grasp foundational concepts but also have the skills to streamline your personal and professional life; whether it's tracking and reporting on your personal finances, health and wellness, home energy efficiency, or implementing automated reporting solutions for your company's sales or marketing, saving valuable time and resources while improving data accuracy and decision-making. Moreover, you'll have the knowledge and confidence to explore automation opportunities within your workplace, making you an asset in the digital transformation era.  

Upon completing this course, learners can utilize AI-driven tools to generate automated reports, thereby improving productivity and data accuracy in their respective fields. 

Audience: Office Professionals, Consultants, Students, Small Business Owners, Reporting and Automation Enthusiasts 

To fully benefit from the "" Introduction to Automated Report Generation with AI "" course, learners should have basic computer skills, familiarity with software, an interest in data, analytics, and reporting, and access to a computer or device for practice.",BEGINNER,English,https://www.coursera.org/learn/automated-report-generation-with-generative-ai
brOoL3LHEe6Q8hJOpVICWQ,FortiAnalyzer Administrator,"In this course, you will learn how to deploy, configure, and secure FortiAnalyzer. You will also learn how to register and manage devices with FortiAnalyzer. Finally, you will explore the fundamentals of the logging and reporting management capabilities included on FortiAnalyzer. These skills will provide you with a solid foundation for becoming a professional FortiAnalyzer administrator.",INTERMEDIATE,English,https://www.coursera.org/learn/fortianalyzer-administrator
bKMhQGQxEe-e0g4kKcdYJQ,Plant Design & Economics,"This course covers essential aspects of plant design and process optimization, focusing on their impact on cost and efficiency. Learners will explore strategies to improve process efficiency, understand methods for budgeting and financial planning, and learn how process simulation can enhance plant models. The course also addresses project management principles crucial for successful plant projects and essential safety considerations to ensure the well-being of personnel and compliance with regulations. Designed for engineers, plant managers, and industry professionals, this course equips participants with the knowledge to apply theoretical concepts practically, modernizing operations and improving economic performance.

This course is designed for engineers, plant managers, and industry professionals who are eager to deepen their understanding of plant design and process optimization. It is ideal for individuals looking to improve their plant's economic performance and stay ahead of industry trends. Whether you're a newcomer to these concepts or an experienced professional seeking to refine your skills, this course provides practical knowledge and strategies that are relevant to modernizing and optimizing plant operations.

No prior knowledge or experience is required to participate in this course. It is suitable for beginners who are interested in learning about plant design and process optimization, as well as for professionals seeking to enhance their expertise. The course is structured to accommodate a range of experience levels, ensuring that all participants can effectively engage with and benefit from the material presented.

By the end of this course, you will be equipped to describe core plant design and optimization concepts, understanding the fundamental principles that drive plant efficiency and operational performance. You will be adept at assessing how these principles can be applied to enhance economic outcomes and improve real-world scenarios. Additionally, you will develop and implement strategies for optimizing plant operations, ensuring alignment with industry trends and economic goals. Finally, you will gain the ability to recognize and address common challenges in plant design and process optimization, effectively resolving issues to achieve superior plant performance.",BEGINNER,English,https://www.coursera.org/learn/plant-design-economics
lgy789C8Ee6SjxKHxThXWw,Project Management Fundamentals,"The Project Management Fundamentals course provides a comprehensive overview of essential concepts and skills behind project management, leading you through the role of a project manager. There is a focus on the processes and methodologies used to ensure effective project management as well as different approaches to ensure smooth planning and execution to realize business goals.

After completing this course, you’ll be able to:  
•	Describe the basic concepts and principles of project management
•	Identify and analyze the different approaches taken to project planning
•	Discuss the value and benefits that a project management office (PMO) can bring to an organization

This is a great way to prepare for the industry-recognized PMI® Authorized PMP® Exam, a global standard in project management certification.",BEGINNER,English,https://www.coursera.org/learn/project-management-fundamentals-microsoft
VxePzJYqEfC8Mw47UNSH0w,Practical AI and prompting for HR professionals,"Welcome to the “Practical AI and prompting for HR professionals” — a unique, hands-on course designed to help you get practically trained on various job-specific AI use cases and technologies across various modalities. You will discover AI-powered tools to enhance your daily tasks, gaining immediate hands-on experience. 
 
You will: 
- Intensively practice and apply AI-driven HR-specific use cases—making AI a daily companion in your workflows and daily job routines. 
- Start to use AI technologies into your daily sales activities with hands-on exercises in interactive playgrounds and sandbox environments, increasing your confidence to experiment, iterate, and optimize AI-driven tools and technologies right in the course. 
- Master prompting techniques & discover prompting libraries for different Generative AI models to craft high-impact HR communications, recruitment campaigns, and talent engagement initiatives—unlocking new ways to attract top candidates and retain stellar employees.
- Get inspired by participating in a project to conceptualize a personalized AI use case for your job role.

Welcome to the unique “Practical AI and prompting for HR professionals” course. Just start your AI journey and discover all the fascinating opportunities opened up for you by Artificial Intelligence.",INTERMEDIATE,English,https://www.coursera.org/learn/practical-ai-and-prompting-for-hr-professionals
Tr2f-am1EfCZ0RJy-KWDlw,General Biology,"Build a strong foundation in biological sciences—from molecular mechanisms to complex physiological systems. This course covers essential concepts in cell biology, genetics, and human anatomy, providing practical frameworks to explore life processes through scientific inquiry and experimentation.

Learn to apply the scientific method, understand cellular structures and energy transformations, and master genetic principles from Mendelian inheritance to epigenetics. Explore biotechnology applications such as recombinant DNA, genetic engineering, and cloning that drive modern medicine and research. Study human systems—circulatory, respiratory, digestive, nervous, endocrine, immune, and reproductive—to see how they maintain homeostasis and adapt to change.

Gain expertise in cell division, cancer biology, and immune defenses. Whether you aim for a career in medicine, health sciences, biotechnology, or research, this course equips you with the biological knowledge and analytical skills needed to understand and solve challenges at molecular, cellular, and organismal levels.",BEGINNER,English,https://www.coursera.org/learn/general-biology-odc
gdozvXhrEfC7OQr_zJGmPw,Foundations of Complex Sales Success,"Embark on a journey to master the foundational elements of modern complex sales. This course delivers the skills you need to navigate buyer committees, segment diverse markets, and develop trust rapidly. Through real-world scenarios in India and the USA, you’ll learn how to tailor solutions, leverage emerging digital tools, and build robust pipelines that endure volatile market dynamics. Each module is packed with practical techniques drawn from current industry research, setting you up to thrive as a consultative sales professional and valued advisor.",INTERMEDIATE,English,https://www.coursera.org/learn/foundations-of-complex-sales-success
vTBdf27YEfCHNwr_6AsATQ,Generative AI Tools for Modern Software Engineering,"This program offers a structured journey into the transformative world of AI-powered code understanding, quality assurance, and intelligent development workflows. Designed for developers, software engineers, and technical leads, this course empowers you to leverage cutting-edge AI tools for efficient code navigation, review, debugging, security, and optimization.

By the end of this program, you will be able to:

- Analyze and explore large codebases quickly with AI tools for faster understanding and onboarding.
- Review and evaluate code automatically to ensure high-quality, reliable, and maintainable software.
- Create, refactor, and debug code efficiently using intelligent AI-powered assistants.
- Secure applications by detecting vulnerabilities, managing dependencies, and enhancing code safety.
- Optimize and improve performance with AI-driven profiling, tuning, and resource management tools.

This program is ideal for software engineers, AI professionals, and tech leads aiming to enhance their coding workflows with AI. A foundational understanding of programming concepts, version control, and basic software development practices is recommended.

Join us to unlock the power of AI in software engineering and transform the way you navigate, build, and maintain code.",INTERMEDIATE,English,https://www.coursera.org/learn/generative-ai-tools-for-modern-software-engineering
U-trko9HEeyM0xL-J-M65Q,Create Facebook Graphics in Visme,"By the end of this project, you will have learned how to create Facebook graphics to advertise your business on social media using the free version of Visme. 

Visme is a web-based graphic design platform that allows users to create professional visual content for both private and business purposes.

You will learn to optimize your social media marketing strategy and to effectively advertise your brand on Facebook.

We can use Visme to complete this project because it provides all the tools you need to create an organized and visually appealing product while offering a variety of options for sharing and collaboration.",BEGINNER,English,https://www.coursera.org/learn/create-facebook-graphics-visme
TsYXpY0VEfCR-w61a3Wnow,Hands-on AWS Auto Scaling Labs: Essential Lab Exercises,"This course enables learners to master AWS Auto Scaling through immersive hands-on labs, allowing them to dynamically adjust compute resources, optimize application performance, and excel in creating scalable, resilient cloud solutions. It is designed for cloud professionals seeking to develop their AWS Auto Scaling skills, and is essential for those aiming to optimize application performance, availability, and cost-effectiveness in cloud environments. AWS Auto Scaling facilitates the automatic adjustment of compute resources based on demand, ensuring applications efficiently handle varying workloads. A solid understanding of Auto Scaling is also crucial for designing resilient and dynamically scalable architectures.

Hands-on lab exercises form the core of this course, providing practical experience in configuring, testing, and fine-tuning Auto Scaling policies. Detailed lab manuals and video demonstrations guide learners through dynamic labs, empowering them to confidently implement and optimize AWS Auto Scaling solutions.",INTERMEDIATE,English,https://www.coursera.org/learn/pearson-hands-on-aws-auto-scaling-labs-essential-lab-exercises-video-cours-d00e4
XwJR7jioEeqP1g6x55It5w,Generalized Linear Models and Nonparametric Regression,"In the final course of the statistical modeling for data science program, learners will study a broad set of more advanced statistical modeling tools. Such tools will include generalized linear models (GLMs), which will provide an introduction to classification (through logistic regression); nonparametric modeling, including kernel estimators, smoothing splines; and semi-parametric generalized additive models (GAMs). Emphasis will be placed on a firm conceptual understanding of these tools. Attention will also be given to ethical issues raised by using complicated statistical models.

This course can be taken for academic credit as part of CU Boulder’s Master of Science in Data Science (MS-DS) degree offered on the Coursera platform. The MS-DS is an interdisciplinary degree that brings together faculty from CU Boulder’s departments of Applied Mathematics, Computer Science, Information Science, and others. With performance-based admissions and no application process, the MS-DS is ideal for individuals with a broad range of undergraduate education and/or professional experience in computer science, information science, mathematics, and statistics. Learn more about the MS-DS program at https://www.coursera.org/degrees/master-of-science-data-science-boulder.

Logo adapted from photo by Vincent Ledvina on Unsplash",INTERMEDIATE,English,https://www.coursera.org/learn/generalized-linear-models-and-nonparametric-regression
WHan-XWWEe-Quwr_1ABTmQ,Incident Response and Risk Management,"Updated in May 2025.

This course now features Coursera Coach!

A smarter way to learn with interactive, real-time conversations that help you test your knowledge, challenge assumptions, and deepen your understanding as you progress through the course.

In this comprehensive course, you will delve into the key components of effective incident response and risk management. The journey begins with building a strong foundation in response planning, focusing on preparation, detection, analysis, containment, and recovery strategies. Through real-world examples and scenarios, you’ll learn how to develop robust incident response plans that are vital during crises such as the COVID-19 pandemic. Each episode provides practical insights and guidance, ensuring you can confidently handle incidents within any IT environment.

Next, you will explore the intricacies of digital forensics, gaining skills in evidence preservation and chain-of-custody management. You’ll also understand how to effectively test and train your incident response capabilities to ensure your team is well-prepared for any eventuality. The course further covers mitigation techniques, emphasizing the importance of continuous improvement in your response strategies. Practical advice from industry experts, including insights into NIST cybersecurity frameworks, ensures a well-rounded understanding of these critical concepts.

In the final sections, you will dive into the NIST Risk Management Framework (RMF), learning to integrate security and risk management into your organization’s operations. You will gain a thorough understanding of how to categorize information systems, establish risk management scopes, and implement effective system security plans. The course concludes with business continuity strategies, backup and recovery methods, and the application of virtualization and cloud technologies to ensure seamless recovery and resilience in the face of disruption.

This course is designed for IT and audit professionals, cybersecurity practitioners, and those involved in organizational risk management. A basic understanding of IT security concepts is recommended.",INTERMEDIATE,English,https://www.coursera.org/learn/packt-incident-response-and-risk-management-ce9ny
UiTrYdyLEe6J_wr_0biVVQ,Introduction to AWS Elemental MediaConnect - v.02.00.01,"This course introduces you to AWS Elemental MediaConnect. You will learn how to use MediaConnect to ingest live video into the AWS Cloud, and then distribute it to multiple destinations inside or outside of the AWS Cloud.",Not Specified,English,https://www.coursera.org/learn/aws-introduction-to-aws-elemental-mediaconnect
wyqudWu8EeufExI7Hdi1lQ,SQL CASE Statements,"Welcome to this project-based course, SQL CASE Statements. In this project, you will learn how to use SQL CASE statements to query tables in a database.
By the end of this 2-hour long project, you will be able to write simple CASE statements to retrieve the desired result from a database. Then, we will move systematically to write more complex SQL CASE statements. Furthermore, we will see how to use the CASE clause together with aggregate functions, and SQL joins to get the desired result you want from tables in a database. Also, you will learn how to use the CASE clause to transpose the result of a query.

Also, for this hands-on project, we will use PostgreSQL as our preferred database management system (DBMS). Therefore, to complete this project, it is required that you have prior experience with using PostgreSQL. Similarly, this project is an advanced SQL concept; so, a good foundation for writing SQL queries, and performing joins in SQL is vital to complete this project.
If you are not familiar with writing queries in SQL and SQL joins and want to learn these concepts, start with my previous guided projects titled “Querying Databases using SQL SELECT statement"", “Performing Data Aggregation using SQL Aggregate Functions” and “Mastering SQL Joins”. I taught these guided projects using PostgreSQL. So, taking these projects will give the needed requisite to complete this project on SQL CASE Statements. However, if you are comfortable writing queries in PostgreSQL, please join me on this wonderful ride! Let’s get our hands dirty!",ADVANCED,English,https://www.coursera.org/learn/sql-case-statements
FoN_Tts8Eeyfjw5n9ulJOw,Reaching Vulnerable Groups through Pandemic Policy,"This course aims to provide an in-depth reflection on social work in different contexts, hereby focusing on their needs, the way the contexts have been influenced, and different challenges that have occurred during the last two years. 
It aims to set up conversations with multiple professionals where they give information about the hurdles on their path, the lessons learned from these turbulent times, and to give an overview of important ideas and practices that could help reshape the future of social work.
In the end, the goal is to provide specific, hands-on, best practices collected from literature and professionals in Belgium and Europe that help organise social work, both during and after a pandemic.

This course was developed as part of the research project 'Pan-European Response to the Impacts of the COVID-19 and future Pandemics and Epidemics' (PERISCOPE, https://www.periscopeproject.eu/). Funded by the European Commission Research Funding programme Horizon 2020 under the Grant Agreement number 101016233, PERISCOPE investigates the broad socio-economic and behavioural impacts of the COVID-19 pandemic, to make Europe more resilient and prepared for future large-scale risks.",Not Specified,English,https://www.coursera.org/learn/reaching-vulnerable-groups-through-pandemic-policy
QtQShZObEeqcUw5ApMKwQQ,Richard Schechner's Introduction to Performance Studies ,"Performance Studies: An Introduction explores the wide world of performance--from theatre, dance, and music to ritual, play, political campaigns, social media, and the performances of everyday life. Performance studies also ranges across cultures--Asia, Africa, the Caribbean, Europe, the Americas. And it spans historical periods from the art of the paleolithic caves to YouTube and the avantgarde. This course is devised by Richard Schechner, one of the pioneers of performance studies, in dialogue with more than a dozen expert scholars and artists. Performance Studies: An Introduction puts students in dialogue with the most important ideas, approaches, theories, and questions of this dynamic, new academic field.


Learning Objectives

By the end of this course, you should be able to:

Articulate and analyze the major concepts of performance studies
Identify and analyze performances within the “broad spectrum of performance”--from everyday life and social media to performance art and global spectacles such as the Olympics
Comprehend key terms of performance studies, including is/as performance, restored behavior, ritual, play, make-belief/make-believe, performance in everyday life, the performative, and intercultural performance
Produce collaborative work that demonstrates teamwork in applying ideas learned in the course
Compare, analyze, and interpret performances of their own and other cultures
Articulate how the major concepts of the course relate to their own experiences and worldviews
Analyze and criticize in a constructive way the work of classmates

The lessons present Schechner’s concept of performance studies along with online assignments. In the assignments, students apply what they are learning by composing short responses to materials, writing in their NYU Classes Forums, and by reviewing other students’ forum posts each week.

Students choose either to work in groups of 3 to 5 on a term-long project maintaining a project portfolio in NYU Classes or to write a research paper. During the term, each group will lead an in-class 25-minute discussion of their project-in-progress. During the last face-to-face class, each group will present their project.

The weekly content is: 

What is Performance?
What is Performance Studies?
Performance Processes
From Not Performing to Performing
Ritual
Play
Performing in the Paleolithic
Ramlila of Ramnagar
The Performing Brain
Performativity
Constructing Social Roles
Social Media
Intercultural, Transcultural, Global
Group Projects & Wrap Up
Course Requirements

Each student is required to complete the week’s online lesson prior to the class session, attend and participate in the class sessions, complete the weekly assignments, participate and present the group project or submit a final paper.

Required Readings

See weekly online lessons.

Required Viewings (Videos)

See weekly online lessons.

Written work

Each student will either participate in a group project or write a research paper due at the end of the term, submitted electronically. Your professor will confer online and/or face-to-face during office hours to help students develop their writing and their projects. If you do a group project your professor may ask you to do some writing in relationship to your project.

Academic Integrity

The policy on plagiarism and academic honesty is posted on Classes. Read this document carefully, and be guided by it.

Copyright

Keep in mind the material you find in the online lessons is subject to copyright. You may not reproduce, reuse, or distribute it without permission outside of your work in this course. For more information on copyright and how it applies to course materials, see the Copyright Basics research guide.",BEGINNER,English,https://www.coursera.org/learn/richard-schechners-introduction-to-performance-studies
